Point Index,Reprojection Error
0,12.588447564107094
1,12.367833901057175
2,12.175739770041375
3,6.47259368025754
4,6.649824234826778
5,6.588157408644513
6,6.547857528544447
7,6.528439397618835
8,1.056116435607255
9,1.7930033290218463
10,1.5970036053463785
11,1.614746762896469
12,1.5817264412418504
13,4.541829696368405
14,4.3057594360055935
15,4.248320300806682
16,3.9832663405050006
17,3.7290132766493604
18,3.490848800687532
19,9.171526553120968
20,6.717936010146736
21,6.534710907185985
22,6.30308772908613
23,6.1086779086216
24,12.280463490788518
25,5.919446171693839
26,0.7020789351627394
27,0.5920487673253402
28,4.903661835726459
29,8.463389963503069
30,9.410015482190511
31,11.913265688575152
32,12.819053298979595
33,13.039138806459386
34,14.093820939423882
35,14.647585525410072
36,13.649170952187664
37,13.125690457164083
38,12.511145335978865
39,11.37843782689064
40,9.383432265667492
41,7.73022794014626
42,5.551824504956496
43,4.161064057666282
44,8.676877764810698
45,5.5168594604572485
46,3.7919531191186775
47,0.21769067774304787
48,0.489852374076
49,0.9140879818255639
50,1.5117466867275935
51,4.011599723139132
52,3.5753291353459677
53,4.25176222412895
54,4.9899223851300025
55,5.7587404272071305
56,6.591099884794222
57,7.823735639980078
58,8.47719500057692
59,9.174534824227623
60,0.2578895726644461
61,0.5841069965320068
62,0.7790703088300803
63,0.9267826849548002
64,1.5335668501256117
65,2.157492733076222
66,2.5439026888129987
67,3.0396563059264783
68,0.24712106016276097
69,0.11024712911092563
70,0.34028195819686347
71,0.3953158545950346
72,10.061353202031507
73,10.608821843918198
74,11.78916333085123
75,13.25947969196134
76,13.758167956675711
77,14.261060638838131
78,7.509088755289869
79,8.928869376159506
80,9.344441797894559
81,9.283399631227194
82,10.595654342544194
83,10.925415526178544
84,11.228661838737933
85,10.438848096369925
86,11.611092823027752
87,11.773238828087951
88,10.258944519106512
89,11.189491049912068
90,3.553275605011766
91,3.40713184885734
92,2.0129299572714645
93,1.1861509315741317
94,0.8571804101177593
95,3.1429413690644736
96,8.522228511732862
97,3.124426362254327
98,2.62043560017185
99,1.3893559106604776
100,0.8399570585940304
101,2.139133315514881
102,4.3288023125765696
103,5.998423332824149
104,8.610968534827906
105,10.425764331258476
106,0.532333239358462
107,3.198387470520344
108,4.2462330525854295
109,6.874812318959219
110,8.417312761840865
111,10.063186127066508
112,12.586674354351695
113,14.11514860800596
114,16.452359031426923
115,5.351342009688049
116,7.428816192605381
117,8.217108384242827
118,9.286068098729793
119,11.476232745772181
120,8.907488663354314
121,8.505822629039592
122,8.258074111017272
123,7.598675181404429
124,7.731309621195913
125,7.93722690990573
126,8.142903173559258
127,0.7558515341028406
128,1.221956246738362
129,1.2404710705509379
130,2.65268707325083
131,3.4984844506585344
132,4.026520306645338
133,4.70282253446579
134,2.5591277759790105
135,1.7089600165269483
136,1.2329802788188453
137,1.196220579556883
138,1.2541047291148204
139,1.8498920498269775
140,5.588997377504468
141,6.191464256460716
142,2.114451044028934
143,1.6636917576367263
144,2.6950474656112875
145,2.0203055997831916
146,1.4175622071488136
147,1.742638520197992
148,1.5436195933070784
149,2.4746226081430356
150,3.275407230725714
151,4.317322958194229
152,4.331111054626705
153,3.4867858053120835
154,2.681715685913543
155,1.6026831763298028
156,1.7201404407038254
157,1.0658266711601503
158,0.48883252230486796
159,0.9328215911621026
160,0.36588081029785385
161,1.2600050623702774
162,9.57813000178575
163,9.115522284923175
164,9.707452054290517
165,9.394485237854163
166,9.194787577238383
167,12.470771217807105
168,19.947091134730893
169,11.46795460435547
170,3.9955340304738467
171,3.510484899332074
172,9.08867546874685
173,13.861179580924322
174,17.845378859260492
175,21.16130849323234
176,23.84172093845785
177,25.895640587704975
178,27.409665890906474
179,28.392419779786493
180,29.836862213013422
181,20.789781279230585
182,20.42957369767264
183,19.586601560886056
184,18.337236271251633
185,16.683901555556435
186,13.450779448448227
187,10.86608376658354
188,8.932318777151194
189,5.674925195150171
190,2.1294604703534956
191,1.8122973082908052
